len,cnt_alpha,cnt_nonAlpha,alpha_to_special,cnt_vowel,cnt_consonant,vowel_to_consonant,entropy,entropy_ideal,emtropy_percentage,fleschkincaid,smog,dalechall,gunningfog,sybl,hex
6,3,3,0.5,0,3,0.0,2.584962500721156,2.584962500721156,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,244a6c7e2258
4,1,3,0.25,0,1,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,7e356a24
6,4,2,0.6666666666666666,0,4,0.0,2.584962500721156,2.584962500721156,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,793d7e746c76
6,4,2,0.6666666666666666,2,2,0.5,2.584962500721156,2.584962500721156,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,553273692a63
7,4,3,0.5714285714285714,2,2,0.5,2.807354922057604,2.8073549220576046,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,493d4f37523b72
8,5,3,0.625,0,5,0.0,3.0,3.0,1.0,-3.594999999999999,3.1291,19.451299999999996,0.2,1,534b57465d383f6d
7,1,6,0.14285714285714285,0,1,0.0,2.807354922057604,2.8073549220576046,0.9999999999999999,-3.594999999999999,3.1291,19.451299999999996,0.2,1,38285e21633424
4,3,1,0.75,1,2,0.3333333333333333,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,4f48404c
7,2,5,0.2857142857142857,2,0,1.0,2.807354922057604,2.8073549220576046,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,3669612a2b3a26
6,2,4,0.3333333333333333,1,1,0.5,2.584962500721156,2.584962500721156,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,3c2744256136
8,6,2,0.75,0,6,0.0,2.75,3.0,0.9166666666666666,-3.3999999999999986,3.1291,19.4761,0.4,1,4452745a5c447225
5,2,3,0.4,0,2,0.0,2.3219280948873626,2.321928094887362,1.0000000000000002,-3.594999999999999,3.1291,19.451299999999996,0.2,1,3f2e355a68
5,2,3,0.4,0,2,0.0,2.3219280948873626,2.321928094887362,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,7023254339
6,4,2,0.6666666666666666,0,4,0.0,2.584962500721156,2.584962500721156,1.0,-3.594999999999999,3.1291,19.451299999999996,0.2,1,2159714d6b5c
6,4,2,0.6666666666666666,0,4,0.0,2.584962500721156,2.584962500721156,1.0,-3.594999999999999,3.1291,19.451299999999996,0.2,1,3c2e4243666a
6,5,1,0.8333333333333334,2,3,0.4,2.584962500721156,2.584962500721156,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,594973444531
6,1,5,0.16666666666666666,0,1,0.0,2.584962500721156,2.584962500721156,1.0,-3.594999999999999,3.1291,19.451299999999996,0.2,1,215d5c3a2442
7,2,5,0.2857142857142857,0,2,0.0,2.807354922057604,2.8073549220576046,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,5f2d2f68502a40
7,6,1,0.8571428571428571,1,5,0.16666666666666666,2.807354922057604,2.8073549220576046,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,25486f70797747
7,4,3,0.5714285714285714,3,1,0.75,2.5216406363433186,2.8073549220576046,0.8982265179691364,-3.3999999999999986,3.1291,19.4761,0.4,1,4f45464522235b
5,2,3,0.4,0,2,0.0,2.3219280948873626,2.321928094887362,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,7c3a446e29
5,1,4,0.2,1,0,1.0,2.3219280948873626,2.321928094887362,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,7d493a2233
7,2,5,0.2857142857142857,2,0,1.0,2.5216406363433186,2.8073549220576046,0.8982265179691364,-3.3999999999999986,3.1291,19.4761,0.4,1,34494f3a34285b
6,4,2,0.6666666666666666,0,4,0.0,2.584962500721156,2.584962500721156,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,3e64396d7a42
5,3,2,0.6,1,2,0.3333333333333333,2.3219280948873626,2.321928094887362,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,7542645e5f
4,2,2,0.5,1,1,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,0.0496,0.4,1,573b5f45
5,2,3,0.4,1,1,0.5,2.3219280948873626,2.321928094887362,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,6554312637
6,4,2,0.6666666666666666,0,4,0.0,2.584962500721156,2.584962500721156,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,664340462b52
15,4,11,0.26666666666666666,2,2,0.5,3.589898095464287,3.9068905956085187,0.9188632257835573,-3.3999999999999986,3.1291,19.4761,0.4,1,3e292938275d24296f3a483d752c59
9,4,5,0.4444444444444444,2,2,0.5,3.169925001442312,3.1699250014423126,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,494030432325717b6f
10,3,7,0.3,0,3,0.0,3.121928094887362,3.321928094887362,0.9397940008672037,-3.3999999999999986,3.1291,19.4761,0.4,1,7d362a6227223042782a
12,5,7,0.4166666666666667,1,4,0.2,3.2516291673878226,3.5849625007211565,0.9070190181162899,-3.594999999999999,3.1291,19.451299999999996,0.2,1,555c5d423f247e6b6c2a6c5c
11,7,4,0.6363636363636364,1,6,0.14285714285714285,3.2776134368191165,3.4594316186372978,0.9474427588512933,8.400000000000002,3.1291,19.4761,0.4,2,634b4b2b5e6c732c45727d
7,6,1,0.8571428571428571,1,5,0.16666666666666666,2.521640636343318,2.8073549220576046,0.8982265179691362,-3.3999999999999986,3.1291,19.4761,0.4,1,7d75466e6b6b64
6,3,3,0.5,0,3,0.0,2.584962500721156,2.584962500721156,1.0,-3.01,3.1291,19.525699999999997,0.8,2,70742d393258
6,3,3,0.5,0,3,0.0,2.584962500721156,2.584962500721156,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,292a6c7e7258
12,4,8,0.3333333333333333,1,3,0.25,3.584962500721156,3.5849625007211565,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,2b61286c32393042705f2c27
7,2,5,0.2857142857142857,1,1,0.5,2.807354922057604,2.8073549220576046,0.9999999999999999,-3.594999999999999,3.1291,19.451299999999996,0.2,1,2e65252943263a
4,1,3,0.25,0,1,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,5b743e34
5,3,2,0.6,0,3,0.0,2.3219280948873626,2.321928094887362,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,683d48732f
4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,7422545c
4,3,1,0.75,1,2,0.3333333333333333,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,4f704d34
4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.594999999999999,3.1291,19.451299999999996,0.2,1,5f4b523f
4,3,1,0.75,1,2,0.3333333333333333,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,317a5875
8,6,2,0.75,3,3,0.5,3.0,3.0,1.0,-3.594999999999999,3.1291,19.451299999999996,0.2,1,2253543f61674965
8,3,5,0.375,1,2,0.3333333333333333,3.0,3.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,5f693b2936607447
6,4,2,0.6666666666666666,1,3,0.25,2.584962500721156,2.584962500721156,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,5d49384e444b
6,3,3,0.5,0,3,0.0,2.584962500721156,2.584962500721156,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,5e2a77434240
6,5,1,0.8333333333333334,1,4,0.2,2.584962500721156,2.584962500721156,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,39717a614264
8,5,3,0.625,1,4,0.2,2.5,3.0,0.8333333333333334,-3.3999999999999986,3.1291,19.4761,0.4,1,522f2f58523a446f
8,2,6,0.25,1,1,0.5,3.0,3.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,5b6f2c7c2b6b7e24
8,3,5,0.375,0,3,0.0,3.0,3.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,3429742f39257764
8,3,5,0.375,1,2,0.3333333333333333,3.0,3.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,3b3d4d3c5869227c
9,1,8,0.1111111111111111,0,1,0.0,2.94770277922009,3.1699250014423126,0.9298966940476157,-3.3999999999999986,3.1291,19.4761,0.4,1,355e7b5e5c7d5a7c22
9,4,5,0.4444444444444444,0,4,0.0,2.9477027792200903,3.1699250014423126,0.9298966940476158,-3.3999999999999986,3.1291,19.4761,0.4,1,6a3d7a5b2356463423
9,5,4,0.5555555555555556,0,5,0.0,3.169925001442312,3.1699250014423126,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,516857385b67423a24
9,2,7,0.2222222222222222,0,2,0.0,2.94770277922009,3.1699250014423126,0.9298966940476157,-3.3999999999999986,3.1291,19.4761,0.4,1,223c382b5d56262248
5,3,2,0.6,1,2,0.3333333333333333,2.3219280948873626,2.321928094887362,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,6126547723
4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,60633851
5,3,2,0.6,1,2,0.3333333333333333,2.3219280948873626,2.321928094887362,1.0000000000000002,-3.594999999999999,3.1291,19.451299999999996,0.2,1,615a3f5038
5,4,1,0.8,2,2,0.5,2.3219280948873626,2.321928094887362,1.0000000000000002,-3.594999999999999,3.1291,19.451299999999996,0.2,1,594575632e
5,3,2,0.6,0,3,0.0,2.3219280948873626,2.321928094887362,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,66245d6d4e
6,4,2,0.6666666666666666,0,4,0.0,2.584962500721156,2.584962500721156,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,6a523e794d31
6,1,5,0.16666666666666666,0,1,0.0,2.2516291673878226,2.584962500721156,0.8710490642551527,-3.3999999999999986,3.1291,19.4761,0.4,1,373e3a512e37
29,15,14,0.5172413793103449,1,14,0.06666666666666667,4.556088322639177,4.857980995127573,0.9378563496252483,-3.594999999999999,3.1291,19.451299999999996,0.2,1,32767927535f2b4e3a21693366536a6642287a532a7d227d3e5a545131
7,4,3,0.5714285714285714,2,2,0.5,2.807354922057604,2.8073549220576046,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,7e614830746525
4,3,1,0.75,0,3,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,5e546d68
7,4,3,0.5714285714285714,2,2,0.5,2.807354922057604,2.8073549220576046,0.9999999999999999,-3.594999999999999,3.1291,19.451299999999996,0.2,1,3f725550297e75
5,1,4,0.2,0,1,0.0,2.3219280948873626,2.321928094887362,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,7026323536
4,1,3,0.25,0,1,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,5d645e3a
6,5,1,0.8333333333333334,0,5,0.0,2.584962500721156,2.584962500721156,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,5371797a3462
8,6,2,0.75,3,3,0.5,2.75,3.0,0.9166666666666666,-3.3999999999999986,3.1291,19.4761,0.4,1,696869555d4e2276
5,5,0,1.0,2,3,0.4,2.3219280948873626,2.321928094887362,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,4b78456855
7,3,4,0.42857142857142855,1,2,0.3333333333333333,2.807354922057604,2.8073549220576046,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,5c434931485e3c
5,4,1,0.8,1,3,0.25,2.3219280948873626,2.321928094887362,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,652772746e
5,2,3,0.4,1,1,0.5,2.3219280948873626,2.321928094887362,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,31557d5e79
7,3,4,0.42857142857142855,1,2,0.3333333333333333,2.807354922057604,2.8073549220576046,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,22364e6e2a5f65
14,9,5,0.6428571428571429,1,8,0.1111111111111111,3.8073549220576055,3.8073549220576046,1.0000000000000002,-3.594999999999999,3.1291,19.451299999999996,0.2,1,4b66434e214554223335256e647a
7,5,2,0.7142857142857143,2,3,0.4,2.807354922057604,2.8073549220576046,0.9999999999999999,-3.594999999999999,3.1291,19.451299999999996,0.2,1,3844216575516e
4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,682a6d26
4,3,1,0.75,0,3,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,6c4e2879
6,5,1,0.8333333333333334,1,4,0.2,2.584962500721156,2.584962500721156,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,463d414c7867
22,8,14,0.36363636363636365,3,5,0.375,4.277613436819114,4.459431618637297,0.9592283955968041,-3.6599999999999984,3.1291,19.443033333333332,0.13333333333333333,1,3c33614c623d3f225837684533292721352f23294355
4,3,1,0.75,1,2,0.3333333333333333,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,45785c53
4,3,1,0.75,1,2,0.3333333333333333,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,6749404b
4,3,1,0.75,2,1,0.6666666666666666,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,336f7567
6,4,2,0.6666666666666666,0,4,0.0,2.584962500721156,2.584962500721156,1.0,-3.01,3.1291,19.525699999999997,0.8,2,6c356a592d76
6,4,2,0.6666666666666666,1,3,0.25,2.584962500721156,2.584962500721156,1.0,-3.01,3.1291,11.6307,0.8,2,6c2670722d69
6,1,5,0.16666666666666666,0,1,0.0,2.2516291673878226,2.584962500721156,0.8710490642551527,-3.594999999999999,3.1291,19.451299999999996,0.2,1,2e27252f2553
15,5,10,0.3333333333333333,0,5,0.0,3.6402239289418516,3.9068905956085187,0.9317445267173824,-3.594999999999999,3.1291,19.451299999999996,0.2,1,3e2e73442b483846313d30374c383d
6,2,4,0.3333333333333333,0,2,0.0,2.584962500721156,2.584962500721156,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,335f535e2766
4,1,3,0.25,0,1,0.0,1.5,2.0,0.75,-3.6599999999999984,3.1291,19.443033333333332,0.13333333333333333,1,3f3f3873
4,3,1,0.75,0,3,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,52246479
4,1,3,0.25,0,1,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,257d7b73
5,2,3,0.4,1,1,0.5,2.3219280948873626,2.321928094887362,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,5c26234964
5,3,2,0.6,2,1,0.6666666666666666,2.3219280948873626,2.321928094887362,1.0000000000000002,-3.594999999999999,3.1291,19.451299999999996,0.2,1,2172552641
5,3,2,0.6,2,1,0.6666666666666666,2.3219280948873626,2.321928094887362,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,69513a652b
6,2,4,0.3333333333333333,1,1,0.5,2.584962500721156,2.584962500721156,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,296133537e2b
6,4,2,0.6666666666666666,0,4,0.0,2.584962500721156,2.584962500721156,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,525d4878264d
6,3,3,0.5,1,2,0.3333333333333333,2.584962500721156,2.584962500721156,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,40643c622255
8,1,7,0.125,0,1,0.0,2.75,3.0,0.9166666666666666,-3.594999999999999,3.1291,19.451299999999996,0.2,1,6c2e345d603a2a2e
12,9,3,0.75,1,8,0.1111111111111111,3.418295834054489,3.5849625007211565,0.9535095090581448,-3.3999999999999986,3.1291,19.4761,0.4,1,4e3b33436a433a4c4f705379
8,4,4,0.5,0,4,0.0,2.75,3.0,0.9166666666666666,-3.3999999999999986,3.1291,19.4761,0.4,1,5d7b525d63425335
8,3,5,0.375,0,3,0.0,2.75,3.0,0.9166666666666666,-3.3999999999999986,3.1291,19.4761,0.4,1,3b355135316d7828
9,6,3,0.6666666666666666,2,4,0.3333333333333333,3.169925001442312,3.1699250014423126,0.9999999999999999,-3.01,3.1291,19.525699999999997,0.8,2,5a7b7548654a5c2d67
5,3,2,0.6,0,3,0.0,2.3219280948873626,2.321928094887362,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,74316d5a2d
6,4,2,0.6666666666666666,0,4,0.0,2.584962500721156,2.584962500721156,1.0,-3.01,3.1291,19.525699999999997,0.8,2,4b2d6e386d57
8,6,2,0.75,2,4,0.3333333333333333,3.0,3.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,2e305a424c6e694f
8,4,4,0.5,1,3,0.25,3.0,3.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,47602c7736496b5f
9,6,3,0.6666666666666666,0,6,0.0,3.169925001442312,3.1699250014423126,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,677144364b3a6b475f
6,4,2,0.6666666666666666,1,3,0.25,2.584962500721156,2.584962500721156,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,456d443b6b34
4,3,1,0.75,2,1,0.6666666666666666,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,75665d65
8,6,2,0.75,1,5,0.16666666666666666,3.0,3.0,1.0,2.8900000000000023,3.1291,19.525699999999997,0.8,3,6e5166296f642d5a
8,7,1,0.875,1,6,0.14285714285714285,3.0,3.0,1.0,8.400000000000002,3.1291,19.4761,0.4,2,6c6a646649516b2a
7,6,1,0.8571428571428571,2,4,0.3333333333333333,2.807354922057604,2.8073549220576046,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,3766486957554d
7,4,3,0.5714285714285714,2,2,0.5,2.5216406363433186,2.8073549220576046,0.8982265179691364,-3.594999999999999,3.1291,19.451299999999996,0.2,1,363c41413f446a
5,2,3,0.4,1,1,0.5,2.3219280948873626,2.321928094887362,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,3d6c653934
8,3,5,0.375,2,1,0.6666666666666666,3.0,3.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,3d28243341697b48
8,4,4,0.5,0,4,0.0,3.0,3.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,394d7a2b2f72517e
6,4,2,0.6666666666666666,2,2,0.5,2.2516291673878226,2.584962500721156,0.8710490642551527,-3.3999999999999986,3.1291,19.4761,0.4,1,563e45454330
10,5,5,0.5,0,5,0.0,3.321928094887362,3.321928094887362,1.0,-3.01,3.1291,19.525699999999997,0.8,2,3a7a58423c6c272d4428
5,3,2,0.6,0,3,0.0,2.3219280948873626,2.321928094887362,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,7064373d47
8,5,3,0.625,1,4,0.2,3.0,3.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,562f25444f673a78
8,5,3,0.625,0,5,0.0,3.0,3.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,7463727e79763227
8,4,4,0.5,0,4,0.0,2.75,3.0,0.9166666666666666,-3.3999999999999986,3.1291,19.4761,0.4,1,51432b6429606070
5,4,1,0.8,1,3,0.25,2.3219280948873626,2.321928094887362,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,484972226c
5,3,2,0.6,0,3,0.0,2.3219280948873626,2.321928094887362,1.0000000000000002,-3.594999999999999,3.1291,19.451299999999996,0.2,1,3254582144
6,4,2,0.6666666666666666,1,3,0.25,2.584962500721156,2.584962500721156,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,283876417442
6,4,2,0.6666666666666666,1,3,0.25,2.584962500721156,2.584962500721156,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,6d284435457a
8,5,3,0.625,0,5,0.0,3.0,3.0,1.0,-3.594999999999999,3.1291,19.451299999999996,0.2,1,6325794d4876223f
6,2,4,0.3333333333333333,0,2,0.0,2.584962500721156,2.584962500721156,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,2f5f4b356b30
4,3,1,0.75,2,1,0.6666666666666666,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,497d414b
4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,6a22433c
9,5,4,0.5555555555555556,3,2,0.6,2.725480556997868,3.1699250014423126,0.8597933880952316,-3.3999999999999986,3.1291,19.4761,0.4,1,4e65654a2b2a5f2b49
7,5,2,0.7142857142857143,2,3,0.4,2.5216406363433186,2.8073549220576046,0.8982265179691364,-3.3999999999999986,3.1291,19.4761,0.4,1,35555550595c6a
4,2,2,0.5,1,1,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,733d552b
7,5,2,0.7142857142857143,1,4,0.2,2.807354922057604,2.8073549220576046,0.9999999999999999,-3.594999999999999,3.1291,19.451299999999996,0.2,1,422e684f575134
4,1,3,0.25,0,1,0.0,2.0,2.0,1.0,-3.594999999999999,3.1291,19.451299999999996,0.2,1,2125547b
4,2,2,0.5,1,1,0.5,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,572a3641
7,4,3,0.5714285714285714,1,3,0.25,2.807354922057604,2.8073549220576046,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,56442a3b753778
7,4,3,0.5714285714285714,1,3,0.25,2.807354922057604,2.8073549220576046,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,2f5d5a6f625b4d
4,2,2,0.5,0,2,0.0,1.5,2.0,0.75,-3.3999999999999986,3.1291,19.4761,0.4,1,5d566e5d
4,4,0,1.0,0,4,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,79764674
4,2,2,0.5,0,2,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,3a5a3172
4,1,3,0.25,0,1,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,285f404a
5,3,2,0.6,0,3,0.0,1.9219280948873625,2.321928094887362,0.827729376770643,-3.594999999999999,3.1291,19.451299999999996,0.2,1,2e274b5353
5,3,2,0.6,1,2,0.3333333333333333,2.3219280948873626,2.321928094887362,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,705275343d
5,3,2,0.6,1,2,0.3333333333333333,2.3219280948873626,2.321928094887362,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,552c575c5a
7,4,3,0.5714285714285714,1,3,0.25,2.807354922057604,2.8073549220576046,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,5952277b2c6875
7,4,3,0.5714285714285714,2,2,0.5,2.807354922057604,2.8073549220576046,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,3569556a2c4c22
8,4,4,0.5,0,4,0.0,3.0,3.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,2d4357596b607d7e
8,7,1,0.875,2,5,0.2857142857142857,3.0,3.0,1.0,8.205000000000002,3.1291,19.451299999999996,0.2,2,4d646a2e4b6f4172
8,4,4,0.5,1,3,0.25,3.0,3.0,1.0,-3.01,3.1291,19.525699999999997,0.8,2,604c3749294a2d7a
8,5,3,0.625,0,5,0.0,3.0,3.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,4b4d57292c774738
9,6,3,0.6666666666666666,4,2,0.6666666666666666,2.6416041678685933,3.1699250014423126,0.8333333333333331,-3.3999999999999986,3.1291,19.4761,0.4,1,55552c6246555f4f38
11,7,4,0.6363636363636364,2,5,0.2857142857142857,3.0957952550009344,3.4594316186372978,0.8948855177025863,8.205000000000002,3.1291,19.451299999999996,0.2,2,2e483b6474644955723d3d
4,1,3,0.25,0,1,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,44233931
4,1,3,0.25,0,1,0.0,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,2d502436
5,3,2,0.6,1,2,0.3333333333333333,2.3219280948873626,2.321928094887362,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,6b58493d5e
4,3,1,0.75,1,2,0.3333333333333333,2.0,2.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,4e614b5b
11,9,2,0.8181818181818182,3,6,0.3333333333333333,3.2776134368191165,3.4594316186372978,0.9474427588512933,-3.3999999999999986,3.1291,19.4761,0.4,1,6c596e646c496045755e62
8,5,3,0.625,2,3,0.4,3.0,3.0,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,492524525d454673
8,3,5,0.375,1,2,0.3333333333333333,3.0,3.0,1.0,-3.594999999999999,3.1291,19.451299999999996,0.2,1,356c6740273b3f55
9,6,3,0.6666666666666666,0,6,0.0,3.169925001442312,3.1699250014423126,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,777b64584d48637c5c
10,6,4,0.6,1,5,0.16666666666666666,3.121928094887362,3.321928094887362,0.9397940008672037,-3.3999999999999986,3.1291,19.4761,0.4,1,4c74333a637b757a437b
17,12,5,0.7058823529411765,3,9,0.25,4.08746284125034,4.08746284125034,1.0,8.400000000000002,3.1291,19.4761,0.4,2,2261777875243774427055676c66277226
11,7,4,0.6363636363636364,3,4,0.42857142857142855,3.459431618637298,3.4594316186372978,1.0000000000000002,8.400000000000002,3.1291,19.4761,0.4,2,536b5f6951446f37612e31
6,3,3,0.5,1,2,0.3333333333333333,2.584962500721156,2.584962500721156,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,254528797c6e
6,3,3,0.5,1,2,0.3333333333333333,2.2516291673878226,2.584962500721156,0.8710490642551527,-3.594999999999999,3.1291,19.451299999999996,0.2,1,252569215647
6,2,4,0.3333333333333333,1,1,0.5,2.584962500721156,2.584962500721156,1.0,-3.6599999999999984,3.1291,19.443033333333332,0.13333333333333333,1,44603f3b2e55
11,7,4,0.6363636363636364,0,7,0.0,3.459431618637298,3.4594316186372978,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,4c425a5831783b595f2676
7,3,4,0.42857142857142855,0,3,0.0,2.807354922057604,2.8073549220576046,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,62305e5a4b5d7d
7,3,4,0.42857142857142855,1,2,0.3333333333333333,2.807354922057604,2.8073549220576046,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,3a5f4136375654
13,6,7,0.46153846153846156,0,6,0.0,3.7004397181410926,3.700439718141092,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,7d2b4a22375d2a59423b64464b
7,4,3,0.5714285714285714,1,3,0.25,2.807354922057604,2.8073549220576046,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,336b5228415739
7,4,3,0.5714285714285714,2,2,0.5,2.807354922057604,2.8073549220576046,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,3c5d464b7c4149
13,7,6,0.5384615384615384,3,4,0.42857142857142855,3.7004397181410926,3.700439718141092,1.0000000000000002,-3.594999999999999,3.1291,19.451299999999996,0.2,1,414b3e722e274a754f5e622d3b
7,3,4,0.42857142857142855,0,3,0.0,2.807354922057604,2.8073549220576046,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,7a6e7725402338
7,3,4,0.42857142857142855,1,2,0.3333333333333333,2.807354922057604,2.8073549220576046,0.9999999999999999,-3.3999999999999986,3.1291,19.4761,0.4,1,284a2c75345430
9,4,5,0.4444444444444444,0,4,0.0,2.9477027792200903,3.1699250014423126,0.9298966940476158,-3.3999999999999986,3.1291,19.4761,0.4,1,563c53664b312a2a3a
