,len,cnt_alpha,cnt_nonAlpha,alpha_to_special,cnt_vowel,cnt_consonant,vowel_to_consonant,entropy,entropy_ideal,emtropy_percentage,fleschkincaid,smog,dalechall,gunningfog,sybl,hex,valid
4668,12,7,5,0.5833333333333334,0,7,0.0,3.584962500721156,3.5849625007211565,1.0,-3.594999999999999,3.1291,19.4513,0.2,1,22787b234a2c7358543f566d,False
4669,12,5,7,0.4166666666666667,0,5,0.0,3.2516291673878226,3.5849625007211565,0.90701901811629,-3.3999999999999986,3.1291,19.4761,0.4,1,402b2d366b5c596b5873403d,False
4670,12,6,6,0.5,0,6,0.0,3.2516291673878226,3.5849625007211565,0.90701901811629,-3.3999999999999986,3.1291,19.4761,0.4,1,2c22562252385a6363285736,False
4671,12,3,9,0.25,2,1,0.6666666666666666,3.4182958340544887,3.5849625007211565,0.9535095090581448,-3.3999999999999986,3.1291,19.4761,0.4,1,5e696f292a3e5e2c32396b28,False
4672,12,7,5,0.5833333333333334,3,4,0.42857142857142855,3.4182958340544887,3.5849625007211565,0.9535095090581448,-3.3999999999999986,3.1291,19.4761,0.4,1,56492a347d4f4e53606e6f7d,False
4673,12,5,7,0.4166666666666667,2,3,0.4,3.584962500721156,3.5849625007211565,1.0,-3.3999999999999986,3.1291,19.4761,0.4,1,2a7b336a707539693436463e,False
4674,12,7,5,0.5833333333333334,2,5,0.2857142857142857,3.4182958340544887,3.5849625007211565,0.9535095090581448,8.205000000000002,3.1291,19.4513,0.2,2,4526276a3f50687377453733,False
4675,12,10,2,0.8333333333333334,0,10,0.0,3.4182958340544887,3.5849625007211565,0.9535095090581448,8.205000000000002,3.1291,19.4513,0.2,2,5747646e7c4a2e7043634a54,False
4676,12,6,6,0.5,2,4,0.3333333333333333,3.4182958340544887,3.5849625007211565,0.9535095090581448,-3.3999999999999986,3.1291,19.4761,0.4,1,2f765530245c223070787961,False
4677,12,9,3,0.75,2,7,0.2222222222222222,3.4182958340544887,3.5849625007211565,0.9535095090581448,-3.594999999999999,3.1291,19.4513,0.2,1,41526d426727542e27626573,False
4678,13,8,5,0.6153846153846154,1,7,0.125,3.5465935642949384,3.700439718141092,0.958424899318874,8.205000000000002,3.1291,19.4513,0.2,2,7d2e785377672f722b3b657852,False
4679,13,10,3,0.7692307692307693,3,7,0.3,3.7004397181410926,3.700439718141092,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,266f75544261625639597d4650,False
4680,13,8,5,0.6153846153846154,1,7,0.125,3.5465935642949384,3.700439718141092,0.958424899318874,-3.3999999999999986,3.1291,19.4761,0.4,1,285f3678546246277424574f78,False
4681,13,4,9,0.3076923076923077,1,3,0.25,3.7004397181410926,3.700439718141092,1.0000000000000002,-3.6599999999999984,3.1291,19.44303333333333,0.13333333333333333,1,527b245f2c672e217d3062326f,False
4682,13,7,6,0.5384615384615384,0,7,0.0,3.5465935642949384,3.700439718141092,0.958424899318874,-3.594999999999999,3.1291,19.4513,0.2,1,2e44604363245b784472387431,False
4683,13,9,4,0.6923076923076923,2,7,0.2222222222222222,3.5465935642949384,3.700439718141092,0.958424899318874,-3.594999999999999,3.1291,19.4513,0.2,1,4e6970494a6a2a27587d214b4e,False
4684,13,10,3,0.7692307692307693,1,9,0.1,3.7004397181410926,3.700439718141092,1.0000000000000002,-3.594999999999999,3.1291,19.4513,0.2,1,572a4d4c4f72565143323f486d,False
4685,13,6,7,0.4615384615384616,0,6,0.0,3.7004397181410926,3.700439718141092,1.0000000000000002,8.400000000000002,3.1291,19.4761,0.4,2,5e3c6e597b576c735c292a355a,False
4686,13,7,6,0.5384615384615384,0,7,0.0,3.7004397181410926,3.700439718141092,1.0000000000000002,-3.594999999999999,3.1291,19.4513,0.2,1,2768643973377d4e462251217a,False
4687,13,9,4,0.6923076923076923,3,6,0.3333333333333333,3.5465935642949384,3.700439718141092,0.958424899318874,-3.3999999999999986,3.1291,19.4761,0.4,1,40576678544c4149554c287c5d,False
4688,13,7,6,0.5384615384615384,2,5,0.2857142857142857,3.3927474104487847,3.700439718141092,0.9168497986377478,-3.3999999999999986,3.1291,19.4761,0.4,1,5952634f7b6a3b58354f2c3b3e,False
4689,13,5,8,0.38461538461538464,1,4,0.2,3.5465935642949384,3.700439718141092,0.958424899318874,-3.3999999999999986,3.1291,19.4761,0.4,1,373328294742285f44617c687e,False
4690,13,7,6,0.5384615384615384,0,7,0.0,3.7004397181410926,3.700439718141092,1.0000000000000002,8.205000000000002,3.1291,19.4513,0.2,2,2b3c3a3f786e793e684d57356c,False
4691,13,6,7,0.4615384615384616,3,3,0.5,3.3927474104487847,3.700439718141092,0.9168497986377478,-3.3999999999999986,3.1291,19.4761,0.4,1,695434544f6f5f603429763c40,False
4692,13,9,4,0.6923076923076923,3,6,0.3333333333333333,3.7004397181410926,3.700439718141092,1.0000000000000002,-3.01,3.1291,19.5257,0.8,2,3b57606d2d492a52717a726541,False
4693,13,8,5,0.6153846153846154,2,6,0.25,3.7004397181410926,3.700439718141092,1.0000000000000002,-3.594999999999999,3.1291,19.4513,0.2,1,48497d67552e396a3f6e436c5c,False
4694,13,6,7,0.4615384615384616,1,5,0.16666666666666666,3.546593564294939,3.700439718141092,0.958424899318874,-3.3999999999999986,3.1291,19.4761,0.4,1,2d3d7b34525830383053796b45,False
4695,13,9,4,0.6923076923076923,3,6,0.3333333333333333,3.5465935642949384,3.700439718141092,0.958424899318874,-3.3999999999999986,3.1291,19.4761,0.4,1,4522436f5d5843404266327361,False
4696,13,10,3,0.7692307692307693,3,7,0.3,3.3346791410515952,3.700439718141092,0.9011575366850628,8.400000000000002,3.1291,19.4761,0.4,2,6258776f58455f5823555b516a,False
4697,13,9,4,0.6923076923076923,3,6,0.3333333333333333,3.7004397181410926,3.700439718141092,1.0000000000000002,-3.594999999999999,3.1291,19.4513,0.2,1,403a476f704f745a3f44354579,False
4698,13,6,7,0.4615384615384616,1,5,0.16666666666666666,3.7004397181410926,3.700439718141092,1.0000000000000002,-3.594999999999999,3.1291,19.4513,0.2,1,4560215d5b346c396873767130,False
4699,13,9,4,0.6923076923076923,3,6,0.3333333333333333,3.5465935642949384,3.700439718141092,0.958424899318874,-3.3999999999999986,3.1291,19.4761,0.4,1,745d71476c367b414748286545,False
4700,13,5,8,0.38461538461538464,1,4,0.2,3.5465935642949384,3.700439718141092,0.958424899318874,-3.3999999999999986,3.1291,19.4761,0.4,1,277d453a405a56285f6038795a,False
4701,13,8,5,0.6153846153846154,1,7,0.125,3.7004397181410926,3.700439718141092,1.0000000000000002,8.400000000000002,3.1291,19.4761,0.4,2,386d6c423c4172707a2733244b,False
4702,13,6,7,0.4615384615384616,2,4,0.3333333333333333,3.546593564294939,3.700439718141092,0.958424899318874,-3.6599999999999984,3.1291,19.44303333333333,0.13333333333333333,1,322b7a41282c63214c753b2156,False
4703,13,5,8,0.38461538461538464,2,3,0.4,3.5465935642949384,3.700439718141092,0.958424899318874,-3.3999999999999986,3.1291,19.4761,0.4,1,605524337d35377846743a6524,False
4704,13,7,6,0.5384615384615384,0,7,0.0,3.546593564294939,3.700439718141092,0.958424899318874,-3.594999999999999,3.1291,19.4513,0.2,1,463856585a214d40674d283233,False
4705,13,4,9,0.3076923076923077,2,2,0.5,3.7004397181410926,3.700439718141092,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,4f2b622c463d262836413e2a34,False
4706,13,5,8,0.38461538461538464,0,5,0.0,3.3927474104487847,3.700439718141092,0.9168497986377478,-3.3999999999999986,3.1291,19.4761,0.4,1,3e645e7e5e67286d2774295d6d,False
4707,13,8,5,0.6153846153846154,1,7,0.125,3.3927474104487847,3.700439718141092,0.9168497986377478,-3.3999999999999986,3.1291,19.4761,0.4,1,28573773735f49784a2c783d6d,False
4708,13,2,11,0.15384615384615385,0,2,0.0,3.3927474104487847,3.700439718141092,0.9168497986377478,-3.6599999999999984,3.1291,19.44303333333333,0.13333333333333333,1,3f5d3e5d7c2973213e535c272d,False
4709,13,8,5,0.6153846153846154,1,7,0.125,3.7004397181410926,3.700439718141092,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,577a714977397e3e542536624c,False
4710,13,5,8,0.38461538461538464,1,4,0.2,3.7004397181410926,3.700439718141092,1.0000000000000002,-3.01,3.1291,19.5257,0.8,2,244d3c2d6850472f225f2b2c61,False
4711,13,8,5,0.6153846153846154,5,3,0.625,3.5465935642949384,3.700439718141092,0.958424899318874,-3.594999999999999,3.1291,19.4513,0.2,1,483c7e6f45456555346d26632e,False
4712,13,9,4,0.6923076923076923,0,9,0.0,3.3927474104487847,3.700439718141092,0.9168497986377478,-3.3999999999999986,3.1291,19.4761,0.4,1,33535444396467532356646c3b,False
4713,13,7,6,0.5384615384615384,1,6,0.14285714285714285,3.7004397181410926,3.700439718141092,1.0000000000000002,-3.6599999999999984,3.1291,19.44303333333333,0.13333333333333333,1,25507b5321306252763f664935,False
4714,13,10,3,0.7692307692307693,1,9,0.1,3.3927474104487847,3.700439718141092,0.9168497986377478,-3.3999999999999986,3.1291,19.4761,0.4,1,5f757a575b6e4b775252714e5f,False
4715,13,10,3,0.7692307692307693,1,9,0.1,3.5465935642949384,3.700439718141092,0.958424899318874,20.200000000000006,8.841846274778883,19.4761,40.40000000000001,3,7173676d246270747571314422,False
4716,13,5,8,0.38461538461538464,0,5,0.0,3.3927474104487847,3.700439718141092,0.9168497986377478,-3.594999999999999,3.1291,19.4513,0.2,1,31513b3879357c794e2e5b4e24,False
4717,13,5,8,0.38461538461538464,0,5,0.0,3.7004397181410926,3.700439718141092,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,2,662338513f4a7a3a3d5b2d6b32,False
4718,13,1,12,0.07692307692307693,1,0,1.0,3.546593564294939,3.700439718141092,0.958424899318874,-3.594999999999999,3.1291,19.4513,0.2,1,3b3a5b5528252b5d2f2e402f35,False
4719,13,8,5,0.6153846153846154,2,6,0.25,3.7004397181410926,3.700439718141092,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,72393b514541546d244b40527e,False
4720,13,6,7,0.4615384615384616,1,5,0.16666666666666666,3.3927474104487847,3.700439718141092,0.9168497986377478,-3.01,3.1291,19.5257,0.8,2,463d51593433592f6f2d44332c,False
4721,13,7,6,0.5384615384615384,1,6,0.14285714285714285,3.3927474104487847,3.700439718141092,0.9168497986377478,8.400000000000002,3.1291,19.4761,0.4,2,25533c6c6c4c62344d343b615b,False
4722,13,7,6,0.5384615384615384,3,4,0.42857142857142855,3.7004397181410926,3.700439718141092,1.0000000000000002,-3.594999999999999,3.1291,19.4513,0.2,1,4f277170472b693f224523344d,False
4723,13,5,8,0.38461538461538464,1,4,0.2,3.7004397181410926,3.700439718141092,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,41236442252b7e2943635e3d22,False
4724,13,8,5,0.6153846153846154,2,6,0.25,3.7004397181410926,3.700439718141092,1.0000000000000002,-3.594999999999999,3.1291,19.4513,0.2,1,4857612f3d55535f6d765b2177,False
4725,13,6,7,0.4615384615384616,0,6,0.0,3.7004397181410926,3.700439718141092,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,4e5125386c5a3a7c262c375970,False
4726,13,9,4,0.6923076923076923,0,9,0.0,3.3927474104487847,3.700439718141092,0.9168497986377478,8.400000000000002,3.1291,19.4761,0.4,2,2d6b636662232470477b727066,False
4727,13,6,7,0.4615384615384616,1,5,0.16666666666666666,3.7004397181410926,3.700439718141092,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,756a37227e46714d2327437b7d,False
4728,13,3,10,0.2307692307692308,0,3,0.0,3.7004397181410926,3.700439718141092,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,38433a30227c37482a7d2e3544,False
4729,13,6,7,0.4615384615384616,1,5,0.16666666666666666,3.7004397181410926,3.700439718141092,1.0000000000000002,-3.594999999999999,3.1291,19.4513,0.2,1,3b505e632837763f7d3d51456a,False
4730,13,8,5,0.6153846153846154,0,8,0.0,3.3927474104487847,3.700439718141092,0.9168497986377478,2.8900000000000023,3.1291,19.5257,0.8,3,6b5e6e336a727278702d335323,False
4731,13,5,8,0.38461538461538464,0,5,0.0,3.7004397181410926,3.700439718141092,1.0000000000000002,-3.594999999999999,3.1291,19.4513,0.2,1,3f6736282f79786c3e35297a25,False
4732,13,8,5,0.6153846153846154,1,7,0.125,3.5465935642949384,3.700439718141092,0.958424899318874,-3.594999999999999,3.1291,19.4513,0.2,1,5a652e50316b502371514c222c,False
4733,13,8,5,0.6153846153846154,0,8,0.0,3.7004397181410926,3.700439718141092,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,7d24475a2a5d486676633a584c,False
4734,13,4,9,0.3076923076923077,0,4,0.0,3.3927474104487856,3.700439718141092,0.916849798637748,-3.594999999999999,3.1291,19.4513,0.2,1,7937783e3f232a42485f5f7b7b,False
4735,13,6,7,0.4615384615384616,0,6,0.0,3.5465935642949384,3.700439718141092,0.958424899318874,-3.594999999999999,3.1291,19.4513,0.2,1,3f3877436038665b334e796725,False
4736,13,10,3,0.7692307692307693,1,9,0.1,3.7004397181410926,3.700439718141092,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,4a4d4f47644e3d546d237a7e6a,False
4737,13,6,7,0.4615384615384616,3,3,0.5,3.7004397181410926,3.700439718141092,1.0000000000000002,8.400000000000002,3.1291,19.4761,0.4,2,7c45446f2c7149402a4d303b5d,False
4738,13,9,4,0.6923076923076923,4,5,0.4444444444444444,3.7004397181410926,3.700439718141092,1.0000000000000002,-3.6599999999999984,3.1291,19.44303333333333,0.13333333333333333,1,342169714b3f4e4f3662755061,False
4739,13,6,7,0.4615384615384616,1,5,0.16666666666666666,3.7004397181410926,3.700439718141092,1.0000000000000002,-3.594999999999999,3.1291,19.4513,0.2,1,272e697a3e2f5c7764307d4e4a,False
4740,13,11,2,0.8461538461538461,1,10,0.09090909090909093,3.3927474104487847,3.700439718141092,0.9168497986377478,20.200000000000006,8.841846274778883,19.4761,40.40000000000001,3,67482f6c677869484c35767453,False
4741,13,8,5,0.6153846153846154,4,4,0.5,3.5465935642949384,3.700439718141092,0.958424899318874,8.400000000000002,3.1291,19.4761,0.4,2,226f4f46742375463b553a4a30,False
4742,13,8,5,0.6153846153846154,2,6,0.25,3.7004397181410926,3.700439718141092,1.0000000000000002,-3.594999999999999,3.1291,19.4513,0.2,1,337974594c6b2e4f3e614a312d,False
4743,13,9,4,0.6923076923076923,2,7,0.2222222222222222,3.7004397181410926,3.700439718141092,1.0000000000000002,-3.01,3.1291,19.5257,0.8,2,7a2d48653a725247284a555c74,False
4744,13,4,9,0.3076923076923077,1,3,0.25,3.7004397181410926,3.700439718141092,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,2,742d37387c7d78272439216572,False
4745,13,6,7,0.4615384615384616,1,5,0.16666666666666666,3.7004397181410926,3.700439718141092,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,755c7b6454513a79712524313d,False
4746,13,8,5,0.6153846153846154,2,6,0.25,3.7004397181410926,3.700439718141092,1.0000000000000002,8.400000000000002,3.1291,19.4761,0.4,2,5340617e7a652f712943482674,False
4747,13,6,7,0.4615384615384616,2,4,0.3333333333333333,3.3927474104487847,3.700439718141092,0.9168497986377478,-3.594999999999999,3.1291,19.4513,0.2,1,436f443d4441272e7c57302c27,False
4748,13,6,7,0.4615384615384616,3,3,0.5,3.546593564294939,3.700439718141092,0.958424899318874,-3.3999999999999986,3.1291,19.4761,0.4,2,6821645f752d2355355560562f,False
4749,13,7,6,0.5384615384615384,2,5,0.2857142857142857,3.7004397181410926,3.700439718141092,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,5675726c32545c7c305f493750,False
4750,13,11,2,0.8461538461538461,5,6,0.4545454545454545,3.5465935642949384,3.700439718141092,0.958424899318874,8.400000000000002,3.1291,19.4761,0.4,2,7649793435555578736e754b45,False
4751,13,10,3,0.7692307692307693,0,10,0.0,3.3927474104487847,3.700439718141092,0.9168497986377478,-3.3999999999999986,3.1291,19.4761,0.4,2,502d476d4c724d783a4d6b3f4c,False
4752,13,7,6,0.5384615384615384,1,6,0.14285714285714285,3.7004397181410926,3.700439718141092,1.0000000000000002,-3.594999999999999,3.1291,19.4513,0.2,1,3964473f5b24662c535e417a56,False
4753,13,7,6,0.5384615384615384,3,4,0.42857142857142855,3.7004397181410926,3.700439718141092,1.0000000000000002,-3.594999999999999,3.1291,19.4513,0.2,1,414b3e722e274a754f5e622d3b,False
4754,13,9,4,0.6923076923076923,1,8,0.1111111111111111,3.5465935642949384,3.700439718141092,0.958424899318874,8.400000000000002,3.1291,19.4761,0.4,2,726431727336357d6866614d67,False
4755,13,6,7,0.4615384615384616,2,4,0.3333333333333333,3.3927474104487847,3.700439718141092,0.9168497986377478,-3.3999999999999986,3.1291,19.4761,0.4,1,40616c3826617e3b60485a6e7e,False
4756,13,11,2,0.8461538461538461,0,11,0.0,3.3927474104487847,3.700439718141092,0.9168497986377478,20.200000000000006,8.841846274778883,19.4761,40.40000000000001,3,54436d7a476d73296264582c7a,False
4757,13,4,9,0.3076923076923077,3,1,0.75,3.546593564294939,3.700439718141092,0.958424899318874,-3.594999999999999,3.1291,19.4513,0.2,1,4f65313f2a3a2c5e543333693d,False
4758,13,7,6,0.5384615384615384,2,5,0.2857142857142857,3.5465935642949384,3.700439718141092,0.958424899318874,-3.3999999999999986,3.1291,19.4761,0.4,1,2b7e434875337554385a29246a,False
4759,13,6,7,0.4615384615384616,0,6,0.0,3.5465935642949384,3.700439718141092,0.958424899318874,-3.3999999999999986,3.1291,19.4761,0.4,1,5b252f442550227b6a3c64546c,False
4760,13,7,6,0.5384615384615384,2,5,0.2857142857142857,3.7004397181410926,3.700439718141092,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,556f40762277645e4a3a3e5426,False
4761,13,8,5,0.6153846153846154,0,8,0.0,3.3927474104487847,3.700439718141092,0.9168497986377478,8.400000000000002,3.1291,19.4761,0.4,2,6e31717e234651707474313d44,False
4762,13,3,10,0.2307692307692308,1,2,0.3333333333333333,3.546593564294939,3.700439718141092,0.958424899318874,-3.594999999999999,3.1291,19.4513,0.2,1,4035232c434d2b313a31493f37,False
4763,13,8,5,0.6153846153846154,1,7,0.125,3.5465935642949384,3.700439718141092,0.958424899318874,-3.594999999999999,3.1291,19.4513,0.2,1,6e2e6b684b2941395b566e5c52,False
4764,13,8,5,0.6153846153846154,1,7,0.125,3.3927474104487847,3.700439718141092,0.9168497986377478,-3.3999999999999986,3.1291,19.4761,0.4,1,4d37324f3751296d6842285144,False
4765,13,11,2,0.8461538461538461,3,8,0.2727272727272727,3.7004397181410926,3.700439718141092,1.0000000000000002,8.400000000000002,3.1291,19.4761,0.4,2,7e24624b43656b77566c694167,False
4766,13,8,5,0.6153846153846154,0,8,0.0,3.5465935642949384,3.700439718141092,0.958424899318874,-3.3999999999999986,3.1291,19.4761,0.4,1,626746483e39285829604c5962,False
4767,13,7,6,0.5384615384615384,0,7,0.0,3.7004397181410926,3.700439718141092,1.0000000000000002,-3.6599999999999984,3.1291,19.44303333333333,0.13333333333333333,1,526221442546423f5c22516b2f,False
4768,13,6,7,0.4615384615384616,0,6,0.0,3.7004397181410926,3.700439718141092,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,6c2634227a536e3a5a5e6d2f28,False
4769,13,10,3,0.7692307692307693,3,7,0.3,3.546593564294939,3.700439718141092,0.958424899318874,-3.3999999999999986,3.1291,19.4761,0.4,1,753745515f495a6e4c336b6b4e,False
4770,13,7,6,0.5384615384615384,2,5,0.2857142857142857,3.7004397181410926,3.700439718141092,1.0000000000000002,-3.594999999999999,3.1291,19.4513,0.2,1,5b42242274214d584f692a4c2b,False
4771,13,4,9,0.3076923076923077,1,3,0.25,3.3927474104487847,3.700439718141092,0.9168497986377478,-3.6599999999999984,3.1291,19.44303333333333,0.13333333333333333,1,64502329603f3f314932327237,False
4772,13,9,4,0.6923076923076923,1,8,0.1111111111111111,3.5465935642949384,3.700439718141092,0.958424899318874,-3.01,3.1291,19.5257,0.8,2,542a644d592a62492d4c224b72,False
4773,13,6,7,0.4615384615384616,0,6,0.0,3.3346791410515952,3.700439718141092,0.9011575366850628,-3.594999999999999,3.1291,19.4513,0.2,1,27244d724e36242e517c244b6b,False
4774,13,9,4,0.6923076923076923,0,9,0.0,3.7004397181410926,3.700439718141092,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,3a715d276a4852792b4e684b44,False
4775,13,4,9,0.3076923076923077,2,2,0.5,3.546593564294939,3.700439718141092,0.958424899318874,-3.3999999999999986,3.1291,19.4761,0.4,1,22764f4e5f39655e3e3c305e5b,False
4776,13,8,5,0.6153846153846154,1,7,0.125,3.7004397181410926,3.700439718141092,1.0000000000000002,-3.01,3.1291,19.5257,0.8,2,2f226f4623683a6e792d535256,False
4777,13,5,8,0.38461538461538464,1,4,0.2,3.5465935642949384,3.700439718141092,0.958424899318874,-3.594999999999999,3.1291,19.4513,0.2,1,49463c2b33602a39622e3c5253,False
4778,13,10,3,0.7692307692307693,1,9,0.1,3.7004397181410926,3.700439718141092,1.0000000000000002,8.400000000000002,3.1291,19.4761,0.4,2,5e732a60716c446d726b7a616a,False
4779,13,7,6,0.5384615384615384,0,7,0.0,3.7004397181410926,3.700439718141092,1.0000000000000002,-3.594999999999999,3.1291,19.4513,0.2,1,422779435f52606b7e4a532321,False
4780,13,8,5,0.6153846153846154,0,8,0.0,3.7004397181410926,3.700439718141092,1.0000000000000002,8.400000000000002,3.1291,19.4761,0.4,2,54325b76736c422c4c25784e7c,False
4781,13,10,3,0.7692307692307693,3,7,0.3,3.7004397181410926,3.700439718141092,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,6e5a41427666346b5b553c7165,False
4782,13,8,5,0.6153846153846154,1,7,0.125,3.5465935642949384,3.700439718141092,0.958424899318874,-3.594999999999999,3.1291,19.4513,0.2,1,786e7a5a212b6d7e3a2b415444,False
4783,13,6,7,0.4615384615384616,0,6,0.0,3.7004397181410926,3.700439718141092,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,3457384642592f225e473c533d,False
4784,13,4,9,0.3076923076923077,2,2,0.5,3.546593564294939,3.700439718141092,0.958424899318874,-3.3999999999999986,3.1291,19.4761,0.4,1,34246c2c4d2a5d553328355d61,False
4785,13,8,5,0.6153846153846154,0,8,0.0,3.7004397181410926,3.700439718141092,1.0000000000000002,-3.594999999999999,3.1291,19.4513,0.2,1,315821772c595438446c345762,False
4786,13,5,8,0.38461538461538464,1,4,0.2,3.7004397181410926,3.700439718141092,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,775c2b442a4b2f3825543e652d,False
4787,14,7,7,0.5,0,7,0.0,3.521640636343319,3.8073549220576046,0.924957275703659,-3.01,3.1291,19.5257,0.8,2,2526475d4752282d564a2829676a,False
4788,14,9,5,0.6428571428571429,3,6,0.3333333333333333,3.8073549220576055,3.8073549220576046,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,7b6170666041284a387e6c73696e,False
4789,14,10,4,0.7142857142857143,2,8,0.2,3.6644977792004623,3.8073549220576046,0.9624786378518296,-3.3999999999999986,3.1291,19.4761,0.4,1,52412467413d6b2948394c544e46,False
4790,14,4,10,0.2857142857142857,2,2,0.5,3.521640636343319,3.8073549220576046,0.924957275703659,-3.594999999999999,3.1291,19.4513,0.2,1,307d497c7329772e2b7c2c3a497b,False
4791,14,11,3,0.7857142857142857,4,7,0.3636363636363637,3.235926350629033,3.8073549220576046,0.8499145514073181,-3.3999999999999986,3.1291,19.4761,0.4,1,426c4968417775497731316b2b42,False
4792,14,5,9,0.35714285714285715,1,4,0.2,3.09306920777189,3.8073549220576046,0.8123931892591475,-3.01,3.1291,19.5257,0.8,2,4e3b234a7c3e3e314e3e612d5a3e,False
4793,14,8,6,0.5714285714285714,4,4,0.5,3.6644977792004623,3.8073549220576046,0.9624786378518296,-3.3999999999999986,3.1291,19.4761,0.4,1,296f4e693031365b42413e526b41,False
4794,14,7,7,0.5,2,5,0.2857142857142857,3.8073549220576055,3.8073549220576046,1.0000000000000002,-3.01,3.1291,19.5257,0.8,2,3b262f66242d6e555f75714d525b,False
4795,14,7,7,0.5,2,5,0.2857142857142857,3.521640636343319,3.8073549220576046,0.924957275703659,-3.6599999999999984,3.1291,19.44303333333333,0.13333333333333333,1,755e545d2e547a2e437e5265363c,False
4796,14,8,6,0.5714285714285714,1,7,0.125,3.6644977792004623,3.8073549220576046,0.9624786378518296,-3.3999999999999986,3.1291,19.4761,0.4,1,575672516037612a277d4057526b,False
4797,14,11,3,0.7857142857142857,3,8,0.2727272727272727,3.8073549220576055,3.8073549220576046,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,2a63722c61424a536f577576547e,False
4798,14,9,5,0.6428571428571429,2,7,0.2222222222222222,3.6644977792004623,3.8073549220576046,0.9624786378518296,-3.3999999999999986,3.1291,19.4761,0.4,1,5e274b3652706f325e666b556e54,False
4799,14,10,4,0.7142857142857143,1,9,0.1,3.6644977792004623,3.8073549220576046,0.9624786378518296,-3.3999999999999986,3.1291,19.4761,0.4,1,6c31382471767976735458226147,False
4800,14,9,5,0.6428571428571429,3,6,0.3333333333333333,3.8073549220576055,3.8073549220576046,1.0000000000000002,8.400000000000002,3.1291,19.4761,0.4,2,477140732563617c456075627b4a,False
4801,14,6,8,0.42857142857142855,0,6,0.0,3.6644977792004623,3.8073549220576046,0.9624786378518296,-3.3999999999999986,3.1291,19.4761,0.4,1,355c4e3871407e4a633943332463,False
4802,14,8,6,0.5714285714285714,3,5,0.375,3.8073549220576055,3.8073549220576046,1.0000000000000002,-3.3999999999999986,3.1291,19.4761,0.4,1,41605a7e3e4237447b695723706f,False
4803,14,8,6,0.5714285714285714,1,7,0.125,3.6644977792004623,3.8073549220576046,0.9624786378518296,-3.3999999999999986,3.1291,19.4761,0.4,1,2b72706939352227712759665a63,False
4804,14,10,4,0.7142857142857143,4,6,0.4,3.4677201004745006,3.8073549220576046,0.9107950720287576,-3.594999999999999,3.1291,19.4513,0.2,1,50452f44624d457b606b5570453f,False
4805,14,7,7,0.5,2,5,0.2857142857142857,3.6644977792004623,3.8073549220576046,0.9624786378518296,-3.3999999999999986,3.1291,19.4761,0.4,1,253d3c635b3e415075543c266842,False
4806,14,6,8,0.42857142857142855,0,6,0.0,3.8073549220576055,3.8073549220576046,1.0000000000000002,-3.6599999999999984,3.1291,19.44303333333333,0.13333333333333333,1,3c223f3634687860236b52432148,False
4807,14,8,6,0.5714285714285714,1,7,0.125,3.521640636343319,3.8073549220576046,0.924957275703659,8.400000000000002,3.1291,19.4761,0.4,2,3565642b7e2b6c6e562350534053,False
4808,14,8,6,0.5714285714285714,0,8,0.0,3.6644977792004623,3.8073549220576046,0.9624786378518296,8.400000000000002,3.1291,19.4761,0.4,2,512b3c58246a246476624826535f,False
4809,14,8,6,0.5714285714285714,2,6,0.25,3.521640636343319,3.8073549220576046,0.924957275703659,-3.3999999999999986,3.1291,19.4761,0.4,1,52524f352a4d79484934442d5e2d,False
4810,14,8,6,0.5714285714285714,0,8,0.0,3.8073549220576055,3.8073549220576046,1.0000000000000002,8.400000000000002,3.1291,19.4761,0.4,2,6e77283c6668502937636c5e7a2f,False
4811,14,6,8,0.42857142857142855,1,5,0.16666666666666666,3.6644977792004623,3.8073549220576046,0.9624786378518296,-3.6599999999999984,3.1291,19.44303333333333,0.13333333333333333,1,3a3673537c752a7d212e48424a3a,False
